iter	RMSE
578	0.111393122
579	0.1113542858
580	0.111323553
581	0.1112508483
582	0.1112404496
583	0.1111739487
584	0.1111346871
585	0.1110711184
586	0.1110185062
587	0.1109779308
588	0.1109145979
589	0.1108674743
590	0.110810231
591	0.110798649
592	0.1107352542
593	0.1106785747
594	0.1106263647
595	0.1105488475
596	0.1105306911
597	0.1104461368
598	0.1103890346
599	0.1103299439
600	0.1102618234
601	0.1101817423
602	0.1100931327
603	0.1100527563
604	0.1100269113
605	0.109976478
606	0.1099218848
607	0.1098577686
608	0.1098049188
609	0.1097510647
610	0.1097233548
611	0.1096644092
612	0.1096045052
613	0.1095321427
614	0.1094651972
615	0.109407321
616	0.1093546931
617	0.1093300626
618	0.1092942358
619	0.1092417037
620	0.1092014382
621	0.1091308367
622	0.109068173
623	0.1090240747
624	0.1089546743
625	0.108901865
626	0.1088349905
627	0.1087829439
628	0.1087475223
629	0.1086940455
630	0.1086455426
631	0.108599918
632	0.1085374544
633	0.1085203418
634	0.1084896041
635	0.108445572
636	0.1084125303
637	0.1083988557
638	0.1083291954
639	0.1082370963
640	0.1081668228
641	0.1081221013
642	0.1080634254
643	0.1080193454
644	0.1079427476
645	0.1079028811
646	0.107892746
647	0.1078272161
648	0.107759372
649	0.107689908
650	0.1076207693
651	0.1075882852
652	0.1075457186
653	0.1075009694
654	0.1074566116
655	0.1074035987
656	0.107364069
657	0.1072803553
658	0.1072249479
659	0.1072088811
660	0.1071372656
661	0.1070639223
662	0.1070033165
663	0.1069447964
664	0.1069033692
665	0.106845282
666	0.106840921
667	0.1067558451
668	0.106689981
669	0.1066432329
670	0.1065872168
671	0.1065382193
672	0.1065206732
673	0.1064573445
674	0.1064469173
675	0.1063849016
676	0.1063150138
677	0.1062392517
678	0.1062020457
679	0.1061536938
680	0.1061060912
681	0.1060887786
682	0.1060175611
683	0.1059648225
684	0.105938121
685	0.1058762971
686	0.1058053207
687	0.10576884
688	0.1056940725
689	0.1056448439
690	0.1055913938
691	0.105547279
692	0.1054771954
693	0.1054218082
694	0.1054037788
695	0.1053524522
696	0.1052795263
697	0.1052009028
698	0.1051884036
699	0.1051719383
700	0.105130174
701	0.1051030319
702	0.1050378986
703	0.1049681443
704	0.1048934441
705	0.1048895483
706	0.1048487049
707	0.1048110814
708	0.1047596556
709	0.104672982
710	0.1046628083
711	0.1046292084
712	0.10459185
713	0.1045783558
714	0.1045088539
715	0.1044545891
716	0.1044174335
717	0.1043660823
718	0.1043310844
719	0.1042714141
720	0.1041857116
721	0.1041688041
722	0.1041416018
723	0.1040945831
724	0.1040811304
725	0.104056168
726	0.1040416926
727	0.1039907944
728	0.1039251561
729	0.1039125152
730	0.1038812955
731	0.1038330435
732	0.1038242369
733	0.1037731859
734	0.1037005067
735	0.103661786
736	0.1036076908
737	0.1035906057
738	0.1035568562
739	0.1035159258
740	0.1034820072
741	0.103433727
742	0.1033912203
743	0.1033200851
744	0.1032772014
745	0.1032611664
746	0.1032215418
747	0.1031702687
748	0.1031445908
749	0.103117448
750	0.103109125
751	0.1030919684
752	0.1030465418
753	0.103033977
754	0.1030225859
755	0.1029584317
756	0.102907407
757	0.1028847854
758	0.1028334437
759	0.1027668405
760	0.102719493
761	0.1026874782
762	0.1026695326
763	0.1026582507
764	0.1026266095
765	0.1026131988
766	0.1025487555
767	0.1025021595
768	0.1024490209
769	0.1024005021
770	0.1023653123
771	0.102310777
772	0.1022983322
773	0.1022292296
774	0.1021906811
775	0.1021404947
776	0.1020946318
777	0.1020548338
778	0.102041053
779	0.1019776651
780	0.1019246778
781	0.1018878278
782	0.1018341447
783	0.1018283423
784	0.101760623
785	0.1017497818
786	0.1017430745
787	0.1016999823
788	0.1016281311
789	0.1016173953
790	0.1015710947
791	0.1015353234
792	0.1015233238
793	0.1014613692
794	0.1014510425
795	0.101430721
796	0.10141055
797	0.1013672584
798	0.1013049898
799	0.1012215935
800	0.1012000429
801	0.1011744904
802	0.101146066
803	0.1011365611
804	0.1010802843
805	0.1010740128
806	0.1010136746
807	0.1009802034
808	0.1009409796
809	0.1009306065
810	0.1009210194
811	0.1008704348
812	0.1008195472
813	0.1007641347
814	0.1007267385
815	0.1006833243
816	0.1006161347
817	0.1005905979
818	0.1005774854
819	0.1005292544
820	0.1005006585
821	0.100461829
822	0.1004077452
823	0.1003431301
824	0.1002826055
825	0.1002234172
826	0.1002130248
827	0.1002102738
828	0.100168166
829	0.1001242816
830	0.1000817711
831	0.1000239775
832	0.09998937518
833	0.09993762416
834	0.09987806682
835	0.09987376194
836	0.0998340076
837	0.09978402767
838	0.09975409766
839	0.09971100334
840	0.09969924257
841	0.09965468377
842	0.09964999034
843	0.09959581523
844	0.09953110909
845	0.09952262146
846	0.09944626184
847	0.09939553427
848	0.09938416613
849	0.09931212003
850	0.09925428565
851	0.09920104944
852	0.09914980643
853	0.09905900268
854	0.09904843738
855	0.09900725189
856	0.09896552211
857	0.09889065083
858	0.09882466959
859	0.09876790313
860	0.09871658803
861	0.09867405708
862	0.09864459602
863	0.09863339232
864	0.0986016579
865	0.09859054241
866	0.09855421966
867	0.09851883676
868	0.09846211578
869	0.09840457356
870	0.09839724869
871	0.09834812815
872	0.09828229435
873	0.09824839387
874	0.09820756498
875	0.09820078003
876	0.09815646914
877	0.09813214256
878	0.09812446485
879	0.09811683533
880	0.09810087145
881	0.09805814814
882	0.09799442496
883	0.09798359016
884	0.0979751016
885	0.09789945594
886	0.09789169835
887	0.09784676233
888	0.09784310325
889	0.09783946236
890	0.09779578487
891	0.09775015637
892	0.09773476742
893	0.09767015236
894	0.09763338354
895	0.09762046531
896	0.0975804188
897	0.09754001174
898	0.09751632727
899	0.09750971395
900	0.09747384571
901	0.09745415274
902	0.09744738475
903	0.09744045554
904	0.09740621906
905	0.09739046506
906	0.09736478411
907	0.09735355539
908	0.09734826391
909	0.09731031128
910	0.0972721212
911	0.09721583472
912	0.09717099355
913	0.09712133413
914	0.09706075508
915	0.09705559248
916	0.09701087297
917	0.09697720998
918	0.09694030715
919	0.09693359512
920	0.09686721732
921	0.09683207844
922	0.09677321363
923	0.09672279524
924	0.09671873753
925	0.09668476046
926	0.09664495248
927	0.096610395
928	0.09660531133
929	0.0965664712
930	0.09656148937
931	0.09655795472
932	0.09650661084
933	0.09649869799
934	0.09649476024
935	0.09648987024
936	0.09644737888
937	0.09644377073
938	0.09643611561
939	0.09639723317
940	0.09637000666
941	0.09634527104
942	0.09631230096
943	0.09629010466
944	0.09624284317
945	0.09623963642
946	0.09619542253
947	0.0961923375
948	0.09616182562
949	0.09612290008
950	0.09607421417
951	0.09606953296
952	0.09605603863
953	0.09601904149
954	0.09597517154
955	0.09594457067
956	0.09593282569
957	0.09592547649
958	0.09592225196
959	0.09591904631
960	0.09591702656
961	0.09589418985
962	0.09585395503
963	0.09582556807
964	0.09579095065
965	0.09574295385
966	0.09573711999
967	0.09570453532
968	0.09567425336
969	0.09562774044
970	0.09559504462
971	0.09558938647
972	0.09555616387
973	0.0955335744
974	0.09549200563
975	0.09548263222
976	0.09544135798
977	0.09540477073
978	0.09538897841
979	0.09530787917
980	0.09526518732
981	0.09526325715
982	0.09522339368
983	0.09519334477
984	0.09516627567
985	0.0951594969
986	0.09511172364
987	0.09508490512
988	0.0950385858
989	0.09501182725
990	0.09497734564
991	0.09497310426
992	0.09493546159
993	0.09491176174
994	0.09487553285
995	0.094842561
996	0.09480519127
997	0.09476802148
998	0.09474520322
999	0.09474232462
1000	0.09468495444
1001	0.09464708776
1002	0.09462395234
1003	0.09462092889
1004	0.09458813771
1005	0.09454858452
1006	0.09452651137
1007	0.094513733
1008	0.09448211178
1009	0.09444931171
1010	0.09444650342
1011	0.09444490252
1012	0.09443686192
1013	0.0943804539
1014	0.09433846556
1015	0.09430288858
1016	0.09429968193
1017	0.09426893404
1018	0.09421077101
1019	0.09420688972
1020	0.09420413333
1021	0.09413499622
1022	0.09408589743
1023	0.09407326649
1024	0.09400925499
1025	0.09400146216
1026	0.09395944797
1027	0.09395638178
1028	0.09390650218
1029	0.09388642288
1030	0.09383534128
1031	0.09379445859
1032	0.09379281562
1033	0.09379017629
1034	0.09378771172
1035	0.09378364458
1036	0.09375976553
1037	0.09375716902
1038	0.09375283033
1039	0.09369962437
1040	0.0936629729
1041	0.09363408164
1042	0.09360120968
1043	0.09356236915
1044	0.09353954246
1045	0.09349589766
1046	0.09347840398
1047	0.09344647127
1048	0.09344023763
1049	0.09338531932
1050	0.09336651888
1051	0.09333373859
1052	0.09332775058
1053	0.09328582688
1054	0.09326288577
1055	0.09323438231
1056	0.0932302153
1057	0.09322466415
1058	0.09322215572
1059	0.09319927177
1060	0.09319423253
1061	0.0931581858
1062	0.09312893552
1063	0.0930971732
1064	0.09306933119
1065	0.09302523441
1066	0.09302236294
1067	0.09299689444
1068	0.09297780617
1069	0.09293599191
1070	0.09293215652
1071	0.09290771719
1072	0.09290561592
1073	0.09290366414
1074	0.09290124085
1075	0.09288554512
1076	0.09287926589
1077	0.09286670001
1078	0.0928144818
1079	0.09280877582
1080	0.09278476832
1081	0.09277565382
1082	0.09272938171
1083	0.09271764874
1084	0.09266868116
1085	0.09266336852
1086	0.09263837939
1087	0.09259092699
1088	0.09258851114
1089	0.0925861563
1090	0.09255476007
1091	0.0925437033
1092	0.09249962364
1093	0.09247474498
1094	0.09247288513
1095	0.09242961671
1096	0.09240926132
1097	0.09237304791
1098	0.0923684386
1099	0.09231776373
1100	0.09226852976
1101	0.09223802862
1102	0.09220606716
1103	0.09219576371
1104	0.09218680232
1105	0.09217206394
1106	0.09214479354
1107	0.09211181105
1108	0.09208555932
1109	0.09204778089
1110	0.09202022467
1111	0.09201646261
1112	0.09195630893
1113	0.09194703702
1114	0.09194447074
1115	0.09191038363
1116	0.09190609687
1117	0.0919042884
1118	0.09190057976
1119	0.09187559669
1120	0.09185378657
1121	0.09183197832
1122	0.09181197102
1123	0.09178292385
1124	0.09175936235
1125	0.09175565805
1126	0.09172894963
1127	0.09171009522
1128	0.09167721378
1129	0.09165303445
1130	0.0916467836
1131	0.09164459859
1132	0.09159981898
1133	0.09159765303
1134	0.09159144904
1135	0.09156314039
1136	0.09152291689
1137	0.09152089589
1138	0.09151261111
1139	0.09147760627
1140	0.09146001336
1141	0.09145064232
1142	0.09141562253
1143	0.09135687755
1144	0.09131930154
1145	0.0912898132
1146	0.09124760028
1147	0.09124630924
1148	0.09120331513
1149	0.09117551052
1150	0.09113951838
1151	0.09107176853
1152	0.09104906691
1153	0.09102936383
1154	0.09102235578
1155	0.09101363763
1156	0.09099493077
1157	0.0909551181
1158	0.09092293316
1159	0.09090829634
1160	0.09088557799
1161	0.0908436775
1162	0.0908291071
1163	0.09078960934
1164	0.09076822018
1165	0.090738879
1166	0.0907271258
1167	0.09070797452
1168	0.09070507872
1169	0.09066934989
1170	0.09064807725
1171	0.09063113813
1172	0.09061677537
1173	0.090582923
1174	0.09052128634
1175	0.09048142425
1176	0.09047796417
1177	0.0904686533
1178	0.09046055626
1179	0.09045851392
1180	0.09043089418
1181	0.0904069375
1182	0.09038689595
1183	0.09037255817
1184	0.09035095854
1185	0.09034906882
1186	0.09032021743
1187	0.09029728109
1188	0.09027287061
1189	0.09022771208
1190	0.09021385061
1191	0.09021126707
1192	0.09019497965
1193	0.09015291715
1194	0.09013692416
1195	0.09010867616
1196	0.0900540627
1197	0.09001256028
1198	0.08998817
1199	0.08995301109
1200	0.08995048171
1201	0.08993042132
1202	0.0899119049
1203	0.08990042694
1204	0.08987115425
1205	0.0898199778
1206	0.08978827344
1207	0.0897681529
1208	0.08973027748
1209	0.08971036207
1210	0.08969323123
1211	0.08968680434
1212	0.08968427055
1213	0.089663867
1214	0.08962138054
1215	0.08961904399
1216	0.08960007578
1217	0.08959762925
1218	0.08957719624
1219	0.08954863606
1220	0.08952233806
1221	0.08948229604
1222	0.08944707227
1223	0.08944455058
1224	0.08944208125
1225	0.08943973492
1226	0.08942308909
1227	0.08940036113
1228	0.08939195459
1229	0.08936435036
1230	0.08936047694
1231	0.08935128613
1232	0.08933438033
1233	0.08932364246
1234	0.08928609049
1235	0.08924913155
1236	0.08924454817
1237	0.08920334229
1238	0.08916957981
1239	0.08914499665
1240	0.08912619285
1241	0.08906944628
1242	0.08905491045
1243	0.08901337142
1244	0.08899582929
1245	0.08896822026
1246	0.08893801532
1247	0.08891938714
1248	0.08888749281
1249	0.08886427298
1250	0.08883101539
1251	0.0888004467
1252	0.0887611573
1253	0.08871934667
1254	0.08866380911
1255	0.08865179515
1256	0.08863160217
1257	0.0886119197
1258	0.08860153547
1259	0.08858411197
1260	0.08857025783
1261	0.08852983166
1262	0.08849709514
1263	0.0884883642
1264	0.08845967261
1265	0.08843442823
1266	0.08841602776
1267	0.08838860662
1268	0.0883506547
1269	0.08832101878
1270	0.08831941023
1271	0.08829966662
1272	0.08824569838
1273	0.08822765189
1274	0.08822607328
1275	0.08817276336
1276	0.08817111295
1277	0.08816897563
1278	0.08813135365
1279	0.08811531106
1280	0.08806052372
1281	0.08802980342
1282	0.08801227837
1283	0.0879771048
1284	0.08794397382
1285	0.08792740768
1286	0.08790769384
1287	0.08787634574
1288	0.08784585102
1289	0.08781215549
1290	0.0877919864
1291	0.08778631635
1292	0.08774734991
1293	0.08771414676
1294	0.08767011253
1295	0.08766278123
1296	0.08764913833
1297	0.08761553943
1298	0.08761437986
1299	0.08759513281
1300	0.08757059521
1301	0.0875355022
1302	0.08751476301
1303	0.08747499332
1304	0.08745063522
1305	0.08741648129
1306	0.08739222944
1307	0.08734945479
1308	0.08732984477
1309	0.08731831004
1310	0.08730089122
1311	0.08726586097
1312	0.08724714796
1313	0.08723186836
1314	0.08719084237
1315	0.08717364791
1316	0.08714162858
1317	0.0871320484
1318	0.08710856041
1319	0.08709166006
1320	0.0870686775
1321	0.0870483522
1322	0.08703365115
1323	0.08701589412
1324	0.08700358968
1325	0.08699865387
1326	0.08697005435
1327	0.08696227437
1328	0.08694086061
1329	0.08693591477
1330	0.08692011398
1331	0.08688030695
1332	0.08687792439
1333	0.08685349044
1334	0.08683016743
1335	0.08679101038
1336	0.08678382426
1337	0.08676224458
1338	0.08673340691
1339	0.08673121003
1340	0.08669955475
1341	0.08666617202
1342	0.08665894417
1343	0.08662375374
1344	0.08658847036
1345	0.08657390742
1346	0.08656004452
1347	0.086535938
1348	0.08649489594
1349	0.08646512734
1350	0.08644170658
1351	0.08644061423
1352	0.08641333637
1353	0.08638918585
1354	0.08635930443
1355	0.08634084601
1356	0.08631798461
1357	0.08629034375
1358	0.08625680519
1359	0.0862206275
1360	0.08619107937
1361	0.08617900121
1362	0.08615880666
1363	0.08610877527
1364	0.08608327692
1365	0.08606843672
1366	0.08604501281
1367	0.08603633998
1368	0.08601313319
1369	0.08600632151
1370	0.08596939948
1371	0.0859505374
1372	0.08594633398
1373	0.08593967161
1374	0.0859150293
1375	0.08590188977
1376	0.08587516888
1377	0.08584667706
1378	0.08580612116
1379	0.08577068848
1380	0.08574749893
1381	0.08571685268
1382	0.08570932309
1383	0.08569620836
1384	0.08567763867
1385	0.08565989522
1386	0.08562568802
1387	0.08562060947
1388	0.0855923655
1389	0.08557404515
1390	0.08555818988
1391	0.08555202271
1392	0.08552720135
1393	0.0855087369
1394	0.08550773046
1395	0.08548901491
1396	0.08547512338
1397	0.08547185869
1398	0.08546422027
1399	0.08544779474
1400	0.0854278421
1401	0.08539545509
1402	0.08536618495
1403	0.08536359015
1404	0.08533725334
1405	0.08533220178
1406	0.08530980003
1407	0.08529125983
1408	0.0852775518
1409	0.08526378804
1410	0.0852269873
1411	0.08520261194
1412	0.08516963214
1413	0.0851386245
1414	0.08512477384
1415	0.08509479882
1416	0.08509368486
1417	0.08507067657
1418	0.08506781542
1419	0.08503181396
1420	0.0850071074
1421	0.08498463934
1422	0.0849660927
1423	0.08492821634
1424	0.08491613205
1425	0.08490802398
1426	0.08488086017
1427	0.08486266515
1428	0.08481762075
1429	0.08478832391
1430	0.08477815265
1431	0.08477118883
1432	0.08477010111
1433	0.08474147772
1434	0.08472519202
1435	0.08470983273
1436	0.08468536301
1437	0.08464497113
1438	0.0846195814
1439	0.08460263492
1440	0.0845992422
1441	0.08458549033
1442	0.08456635092
1443	0.08453019061
1444	0.08450749567
1445	0.08450128404
1446	0.08448849866
1447	0.08446288372
1448	0.08445564882
1449	0.08445223374
1450	0.08444818431
1451	0.08440546016
1452	0.08439772284
1453	0.08436843833
1454	0.08433395466
1455	0.08431449359
1456	0.08429899302
1457	0.0842954094
1458	0.08429195125
1459	0.08428710045
1460	0.08428429088
1461	0.08426093348
1462	0.08423082257
1463	0.08418845939
1464	0.08417983433
1465	0.0841733325
1466	0.08415798825
1467	0.08412963971
1468	0.08410966349
1469	0.08408217568
1470	0.08405599299
1471	0.08405158769
1472	0.08404085149
1473	0.08403984402
1474	0.0840165202
1475	0.08401022192
1476	0.08400926756
1477	0.08398318049
1478	0.08397543789
1479	0.08393135803
1480	0.08390572628
1481	0.08388043723
1482	0.08384599041
1483	0.08384349075
1484	0.08384171099
1485	0.08380512526
1486	0.08378753979
1487	0.08378222504
1488	0.08374557657
1489	0.0837414963
1490	0.08374050107
1491	0.08371930151
1492	0.08369034577
1493	0.08365004641
1494	0.08364106579
1495	0.08362815514
1496	0.08357678905
1497	0.08356387506
1498	0.08353986633
1499	0.08351206844
1500	0.08351150186
1501	0.08349218145
1502	0.0834594651
1503	0.08345202933
1504	0.08345053042
1505	0.08342332134
1506	0.08340268852
1507	0.08339689892
1508	0.08339531368
1509	0.08338424858
1510	0.08337857994
1511	0.0833335142
1512	0.08329990822
1513	0.08327215279
1514	0.08323723885
1515	0.083221305
1516	0.08321774912
1517	0.08319840168
1518	0.08319453988
1519	0.08317375512
1520	0.08317246972
1521	0.08314543292
1522	0.08313704463
1523	0.08311542384
1524	0.08310995699
1525	0.08310859024
1526	0.08310022824
1527	0.08306837274
1528	0.08306494212
1529	0.08305604927
1530	0.08304301381
1531	0.08303922127
1532	0.08299577579
1533	0.08299366815
1534	0.08298685222
1535	0.08296253934
1536	0.08294798306
1537	0.08293875885
1538	0.08290525106
1539	0.08287297974
1540	0.08286992168
1541	0.08285210085
1542	0.08283706338
1543	0.08283542614
1544	0.08282203482
1545	0.08279050792
1546	0.08276062712
1547	0.08272630414
1548	0.08272575587
1549	0.08271244734
1550	0.08269721757
1551	0.08266170914
1552	0.08262676204
1553	0.0826120036
1554	0.08257939578
1555	0.08254016985
1556	0.08253904912
1557	0.08251945217
1558	0.0825152323
1559	0.08248853919
1560	0.08248540735
1561	0.08246883514
1562	0.08245854369
1563	0.08243056285
1564	0.08241502544
1565	0.08241310605
1566	0.08240368766
1567	0.08238485645
1568	0.08237319241
1569	0.08236810935
1570	0.08235171525
1571	0.08233357629
1572	0.08232317249
1573	0.08226598431
1574	0.08225398074
1575	0.08221640269
1576	0.0822080866
1577	0.08220247244
1578	0.08218177535
1579	0.08216740298
1580	0.08215886518
1581	0.0821390432
1582	0.08213398236
1583	0.08212770904
1584	0.08212602216
1585	0.08212278309
1586	0.082121844
1587	0.08209597459
1588	0.08205768209
1589	0.08204120144
1590	0.08201300409
1591	0.08199613186
1592	0.08198005733
1593	0.08196397665
1594	0.08194205641
1595	0.08193988115
1596	0.08192541358
1597	0.08192106903
1598	0.08191300622
1599	0.08187214239
1600	0.08185883193
1601	0.08184862645
1602	0.08184190656
1603	0.08181864407
1604	0.08178830493
1605	0.08175982559
1606	0.08175017267
1607	0.08171939331
1608	0.08169304799
1609	0.08168908057
1610	0.0816698544
1611	0.08163593029
1612	0.0815992714
1613	0.08156794551
1614	0.08156278257
1615	0.08156246733
1616	0.08155746056
1617	0.0815502767
1618	0.08152477586
1619	0.08148475903
1620	0.08148264694
1621	0.08148183829
1622	0.0814660516
1623	0.08145809318
1624	0.08145358551
1625	0.0814197402
1626	0.08140839629
1627	0.08137823179
1628	0.08136269967
1629	0.0813486016
1630	0.08132837845
1631	0.08131841374
1632	0.08129254933
1633	0.0812605565
1634	0.08125025157
1635	0.08122216164
1636	0.08121922685
1637	0.08121300943
1638	0.08120762567
1639	0.08117711161
1640	0.08115895784
1641	0.08112001294
1642	0.08109797065
1643	0.08108898234
1644	0.08105804783
1645	0.08103108135
1646	0.08101960892
1647	0.08100628714
1648	0.08097944401
1649	0.08095024857
1650	0.080930075
1651	0.08092953584
1652	0.08089953758
1653	0.08087418722
1654	0.08084808118
1655	0.08083862807
1656	0.08080409401
1657	0.08075839322
1658	0.08072270577
1659	0.08068435176
1660	0.08066021426
1661	0.08065621427
1662	0.08064930663
1663	0.0806264934
1664	0.0806262213
1665	0.08061631182
1666	0.08058890135
1667	0.08057098009
1668	0.0805552215
1669	0.08055354347
1670	0.08053554053
1671	0.08051531486
1672	0.08048172482
1673	0.08046073683
1674	0.08045759335
1675	0.08045457833
1676	0.08044215571
1677	0.08043576453
1678	0.08041507791
1679	0.08040454078
1680	0.08036854323
1681	0.08034864744
1682	0.08030750168
1683	0.08027955494
1684	0.08025644212
1685	0.08023549621
1686	0.08021624224
1687	0.08019419022
1688	0.08018297289
1689	0.08015016038
1690	0.08014563541
1691	0.08011429272
1692	0.08008371091
1693	0.0800821417
1694	0.08006273276
1695	0.08004982499
1696	0.08001602586
1697	0.08001009239
1698	0.07999139404
1699	0.07995463023
1700	0.07992523396
1701	0.0798991286
1702	0.07988885426
1703	0.07985325429
1704	0.07982962278
1705	0.07982650873
1706	0.07980493894
1707	0.07978175432
1708	0.07976551035
1709	0.07976314076
1710	0.07975073485
1711	0.07972608646
1712	0.07968729472
1713	0.07967351384
1714	0.07966573877
1715	0.07964656929
1716	0.07959890423
1717	0.07958727224
1718	0.0795688437
1719	0.07955125682
1720	0.07952699822
1721	0.0795066057
1722	0.07949982119
1723	0.07948982705
1724	0.07948179157
1725	0.0794617489
1726	0.07943236484
1727	0.07941636174
1728	0.07939173955
1729	0.07937368955
1730	0.07937109461
1731	0.07934778523
1732	0.07932149534
1733	0.07930111898
1734	0.07929856358
1735	0.07928565585
1736	0.07926563724
1737	0.07925594042
1738	0.0792499776
1739	0.07920096482
1740	0.07918149123
1741	0.07916290441
1742	0.07914369292
1743	0.07912753103
1744	0.07912009579
1745	0.07910369631
1746	0.07910068278
1747	0.07908776048
1748	0.07908164319
1749	0.07907887996
1750	0.07905160834
1751	0.07905070979
1752	0.07902706689
1753	0.07901335697
1754	0.07898946085
1755	0.07898679851
1756	0.07897769565
1757	0.07897011918
1758	0.07894203236
1759	0.07894070557
1760	0.07892268311
1761	0.07890212203
1762	0.07887937315
1763	0.07887455516
1764	0.07885575594
1765	0.07885306998
1766	0.07885088078
1767	0.07882014826
1768	0.07880860847
1769	0.0787828336
1770	0.07876680144
1771	0.07875524561
1772	0.07873309881
1773	0.07871981178
1774	0.07870427265
1775	0.07868463815
1776	0.07868223001
1777	0.07867911726
1778	0.07867285372
1779	0.0786687275
1780	0.07866645087
1781	0.07863388108
1782	0.07861453127
1783	0.07857749784
1784	0.07857462135
1785	0.07856164396
1786	0.07855216543
1787	0.07854076758
1788	0.07851015156
1789	0.0785035519
1790	0.07847923496
1791	0.07846340295
1792	0.07845277922
1793	0.07843952034
1794	0.07843188583
1795	0.07842079952
1796	0.07841853282
1797	0.07841228575
1798	0.07839364988
1799	0.07836341459
1800	0.07833828159
1801	0.07833605485
1802	0.078329595
1803	0.07831880775
1804	0.07831678072
1805	0.07829998873
1806	0.07828667112
1807	0.07826809205
1808	0.07826465172
1809	0.07824729401
1810	0.07821865629
1811	0.07820694899
1812	0.07818253667
1813	0.07815610836
